theta0_ref,alpha,beta,kappa,phi,Qx_ref,Qy_ref,theta1,theta2,theta3,Qx_prb,Qy_prb,theta0_prb,success,residual_norm,phi_deg,tip_error_percent,slope_error_percent
0.3761548665169563,1.8976232289121866,0.0,0.0,0.5235987755982988,0.959623024157037,0.25991054005977676,0.2176445557584627,0.12168335601480977,0.03320633698335398,0.9586456927988931,0.2633135353971453,0.37253424875662644,True,1.5309112274766636e-14,30.0,0.35405584093139164,0.9625338079114384
0.39710515278265957,2.21853553887773,0.0,0.0,0.5235987755982988,0.9545310267354442,0.2759322897698789,0.23370349733703583,0.12587909559786187,0.03355865182131047,0.9534594405220675,0.27927087907005826,0.39314124475620815,True,1.913430410398943e-14,30.0,0.3506347890322808,0.9982011058468706
0.4180554390483629,2.6258307161717163,0.0,0.0,0.5235987755982988,0.9489627509628311,0.29253408810210846,0.25104959662678494,0.12922933737772135,0.03347225901410822,0.9477955966196748,0.2957260948467533,0.4137511930186145,True,2.042450189880194e-14,30.0,0.33986992097869695,1.0295873771063275
0.4390057253140662,3.1656741811341913,0.0,0.0,0.5235987755982988,0.9428097960864353,0.3099771746111274,0.2701972935523829,0.13138869378304724,0.03279694930070734,0.941547763930081,0.31290161798417676,0.4343829366361375,True,1.386779914477154e-14,30.0,0.31851364501139906,1.0530133005945523
0.4599560115797695,3.9291779121285435,0.0,0.0,0.5235987755982988,0.9358794482516207,0.3287265069002283,0.2920497570733949,0.13174319765036338,0.031282513399911165,0.9345279882418835,0.33118836861390344,0.4550754681236695,True,1.5518128426564603e-14,30.0,0.2808417215297304,1.0610891766230521
0.4809062978454728,5.1336567691806145,0.0,0.0,0.5235987755982988,0.9277720173011832,0.3497469027661988,0.3184566213745872,0.12901399842925587,0.028450041146963718,0.9263503831843429,0.35138358228782957,0.47592066095080676,True,1.0380455036018493e-13,30.0,0.21678937747707383,1.036716906599554
0.5018565841111761,7.5273210421057755,0.0,0.0,0.5235987755982988,0.917372037154843,0.37573140649748993,0.3545052793820365,0.11959151317989032,0.023103293990515177,0.9159568096297536,0.37565325146612283,0.497200086552442,True,3.804241555954478e-13,30.0,0.14173839129532279,0.9278542328942503
0.5228068703768795,25.869053844050207,0.0,0.0,0.5235987755982988,0.8938026646114128,0.43293935351950347,0.44778709085000057,0.06696446590280243,0.006639843824782963,0.893727674656466,0.4231806693676381,0.521391400577586,True,1.2480564947847379e-11,30.0,0.9758972275255797,0.27074429956764573
0.5437571566425827,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.564707442908286,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.5856577291739894,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.6066080154396927,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.627558301705396,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.6485085879710992,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.6694588742368026,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.6904091605025059,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.7113594467682092,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.7323097330339126,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.7532600192996158,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.7742103055653191,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.7951605918310224,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.8161108780967258,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.837061164362429,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.8580114506281323,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.8789617368938357,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.899912023159539,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.9208623094252423,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.9418125956909456,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.9627628819566489,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.9837131682223522,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.0046634544880555,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.0256137407537589,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.046564027019462,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.0675143132851654,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.0884645995508688,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.109414885816572,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.1303651720822754,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.1513154583479788,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.172265744613682,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.1932160308793853,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.2141663171450887,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.2351166034107919,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.2560668896764953,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.2770171759421984,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.2979674622079018,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.3189177484736052,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.3398680347393084,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.3608183210050118,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.3817686072707152,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.4027188935364183,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.4236691798021217,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.444619466067825,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
1.4655697523335283,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
