theta0,kappa,phi,alpha,beta,Qx,Qy
0.6485085879710992,0.1,1.5707963267948966,0.3269602134886908,0.3616408237401806,0.9143309006386732,0.3594775799783734
0.6694588742368026,0.1,1.5707963267948966,0.3436273993538069,0.3707437925866362,0.9086210811819339,0.37066940138915583
0.6904091605025059,0.1,1.5707963267948966,0.3607087566727235,0.37984668310923736,0.9027342595881461,0.381782344022489
0.7113594467682092,0.1,1.5707963267948966,0.3782202421775677,0.38895770576121397,0.8966717586332086,0.3928130943658491
0.7323097330339126,0.1,1.5707963267948966,0.3961790774918835,0.39808495449684284,0.8904349532555973,0.4037584264599752
0.7532600192996158,0.1,1.5707963267948966,0.4146037992914746,0.40723644202918513,0.8840252679255993,0.414615199857859
0.7742103055653191,0.1,1.5707963267948966,0.4335143188018044,0.41642013342383166,0.8774441740136835,0.42538035804777924
0.7951605918310224,0.1,1.5707963267948966,0.45293199098763104,0.425643978455061,0.8706931871394383,0.43605092729194056
0.8161108780967258,0.1,1.5707963267948966,0.4728796939323227,0.434915943111918,0.863773864482914,0.44662401584124567
0.837061164362429,0.1,1.5707963267948966,0.4933819190501897,0.44424404061289996,0.8566878020402907,0.4570968134943523
0.8580114506281323,0.1,1.5707963267948966,0.5144648729289757,0.45363636226783044,0.8494366318055258,0.46746659147580744
0.8789617368938357,0.1,1.5707963267948966,0.5361565917652131,0.4631011085131251,0.8420220188590506,0.47773070261385775
0.899912023159539,0.1,1.5707963267948966,0.5584870695366161,0.47264662044136785,0.8344456583436644,0.48788658180375893
0.9208623094252423,0.1,1.5707963267948966,0.5814884012574327,0.4822814121474858,0.8267092723064937,0.49793174674717505
0.9418125956909456,0.1,1.5707963267948966,0.6051949428898032,0.4920142042217087,0.8188146063842492,0.5078637989627091
0.9627628819566489,0.1,1.5707963267948966,0.6296434897423845,0.5018539587339665,0.8107634263069361,0.5176804250668882
0.9837131682223522,0.1,1.5707963267948966,0.6548734754835539,0.5118099160757064,0.8025575141926607,0.5273793983291165
1.0046634544880555,0.1,1.5707963267948966,0.6809271942383274,0.5218916340537861,0.7941986646031273,0.536958580508355
1.0256137407537589,0.1,1.5707963267948966,0.7078500486352869,0.5321090296679006,0.7856886803257608,0.5464159239836541
1.046564027019462,0.1,1.5707963267948966,0.7356908271337094,0.5424724240488946,0.7770293678440502,0.5557494741953202
1.0675143132851654,0.1,1.5707963267948966,0.7645020145057397,0.5529925910916853,0.76822253245252,0.5649573724185035
1.0884645995508688,0.1,1.5707963267948966,0.7943401399907964,0.563680810385025,0.7592699729666071,0.5740378588965322
1.109414885816572,0.1,1.5707963267948966,0.8252661684004667,0.5745489251231671,0.7501734759703967,0.5829892763675177
1.1303651720822754,0.1,1.5707963267948966,0.857345940357699,0.585609405784333,0.7409348095365023,0.5918100740248093
1.1513154583479788,0.1,1.5707963267948966,0.890650668936345,0.5968754204811403,0.731555716342014,0.600498811959984
1.172265744613682,0.1,1.5707963267948966,0.9252575012661635,0.6083609130330986,0.7220379060920601,0.6090541661464961
1.1932160308793853,0.1,1.5707963267948966,0.96125015523458,0.6200806899862565,0.7123830471477253,0.6174749340331835
1.2141663171450887,0.1,1.5707963267948966,0.9987196433135225,0.6320505180168822,0.7025927572372223,0.6257600408299214
1.2351166034107919,0.1,1.5707963267948966,1.0377650978481532,0.6442872334132203,0.6926685931077238,0.6339085465833313
1.2560668896764953,0.1,1.5707963267948966,1.0784947149674486,0.6568088656427983,0.6826120389491869,0.641919654159188
