theta0_ref,alpha,beta,beta_for_prb,beta_sign,kappa,phi,Qx_ref,Qy_ref,theta1,theta2,theta3,Qx_prb,Qy_prb,theta0_prb,success,residual_norm,delta_theta_norm,branch_jump_flag,tip_error_percent,slope_error_percent
0.9643586767783374,0.6315372613897848,0.5026081023580041,0.5026081023580041,1,0.1,1.5707963267948966,0.8101437990237209,0.5184233682545616,0.39753774725436414,0.33035311308679216,0.23665182502301155,0.8068065853629887,0.5248891022844815,0.9645426853641678,True,2.220446049250313e-16,0.008043061394006292,False,0.7276174239464184,0.01908092810914141
0.9776595032118351,0.6475004763358736,0.5089206131945821,0.5089206131945821,1,0.1,1.5707963267948966,0.8049444343824135,0.5245890564862604,0.40380366496777026,0.33463345879069617,0.23933396541078014,0.8014900251371148,0.5311628681921551,0.9777710891692465,True,3.1401849173675503e-16,0.008048413582551879,False,0.7426166142671663,0.011413580806482894
0.9909603296453329,0.6637906001853657,0.5152826797730993,0.5152826797730993,1,0.1,1.5707963267948966,0.7996832160623367,0.5307067043966952,0.4100923645723924,0.3388956460851102,0.24200826122180516,0.7961092245189436,0.5373879236064839,0.9909962718793078,True,1.1102230246251565e-16,0.008053933283477392,False,0.7577077647846497,0.003627010375665125
1.0042611560788306,0.6804188629079605,0.5216967942811075,0.5216967942811075,1,0.1,1.5707963267948966,0.7943606046225036,0.5367757769540651,0.41640435351752897,0.34313903462186357,0.24467474726758073,0.7906646315980779,0.5435636836047836,1.0042181354069732,True,2.220446049250313e-16,0.008059633896753134,False,0.772889987618877,0.004283813189123816
1.017561982512328,0.6973970140154232,0.5281655096711345,0.5281655096711345,1,0.1,1.5707963267948966,0.7889770617150691,0.5427957539751874,0.42274016444038964,0.34736296179543424,0.2473334514893214,0.7851566957623215,0.5496895770428571,1.0174365777251453,True,5.087681048627601e-16,0.008065529676132313,False,0.7881623722384129,0.012324044071811147
1.030862808945826,0.7147373516451317,0.5346914443471605,0.5346914443471605,1,0.1,1.5707963267948966,0.7835330496130284,0.5487661303824334,0.42910035619501335,0.3515667415590177,0.24998439491741636,0.7795858672149426,0.5557650467433477,1.0306514926714474,True,6.377745716588144e-16,0.00807163580169825,False,0.8035239829079924,0.020498971593974052
1.0441636353793238,0.7324527538032573,0.5412772870916559,0.5412772870916559,1,0.1,1.5707963267948966,0.7780290307147605,0.5546864164823455,0.4354855149640434,0.3557496631672066,0.2526275916063246,0.773952596468309,0.5617895497004467,1.0438627697375746,True,5.087681048627601e-16,0.008077968458853406,False,0.8189738559913532,0.02881403178150701
1.0574644618128215,0.7505567119488167,0.5479258022575015,0.5479258022575015,1,0.1,1.5707963267948966,0.772465467023417,0.5605561382670237,0.4418962554588649,0.35991098983940206,0.2552630485440426,0.7682573338119196,0.5677625573014885,1.0570702938423095,True,5.438959822042073e-16,0.008084544924436719,False,0.8345109970875422,0.03727481960350927
1.070765288246319,0.7690633671184852,0.5546398352511241,0.5546398352511241,1,0.1,1.5707963267948966,0.7668428195989692,0.5663748377395159,0.44833322221418187,0.3640499573375391,0.2578907655350933,0.7625005287526987,0.5736835555660519,1.0702739450868142,True,6.280369834735101e-16,0.008091383660706445,False,0.8501343779752057,0.04588710195392536
1.0840661146798167,0.7879875488129346,0.5614223183354701,0.5614223183354701,1,0.1,1.5707963267948966,0.7611615479805274,0.5721420732646196,0.45479709098378257,0.3681657724511221,0.26051073505579597,0.7566826294252095,0.5795520454033243,1.0834735984907007,True,5.087681048627601e-16,0.008098504418053272,False,0.8658429333403957,0.05465683145082398
