theta0_ref,alpha,beta,beta_for_prb,beta_sign,kappa,phi,Qx_ref,Qy_ref,theta1,theta2,theta3,Qx_prb,Qy_prb,theta0_prb,success,residual_norm,delta_theta_norm,branch_jump_flag,phi_deg,tip_error_percent,slope_error_percent
0.12815544173923196,0.1587216932816827,0.0,0.0,1,0.0,1.0471975511965976,0.99560582574241,0.08553502883661088,0.06618530221790407,0.046814464104498354,0.014678258250311535,0.9954616542992216,0.08735143454550631,0.12767802457271396,True,5.240606224470259e-15,0.004354696906514048,False,60.0,0.18221183014115577,0.3725297654464335
0.13491515684793395,0.16779499317336558,0.0,0.0,1,0.0,1.0471975511965976,0.9951292430195063,0.09004571008383389,0.06970800890634478,0.04926165787509183,0.01543739910514125,0.9949697081037693,0.09195414923455873,0.13440706588657786,True,6.157458097254468e-15,0.0043559745868276155,False,60.0,0.1915095658539961,0.3766003562733696
0.14167487195663594,0.17695093552565605,0.0,0.0,1,0.0,1.0471975511965976,0.9946280467204406,0.09455564117173346,0.07323456251624265,0.05170622582519932,0.016194728923356744,0.9944523964247993,0.09655569908372971,0.14113551726479873,True,7.138432421307193e-15,0.004357297474322213,False,60.0,0.20077561300361366,0.3806989089796423
0.14843458706533794,0.18619151887716234,0.0,0.0,1,0.0,1.0471975511965976,0.9941022250554167,0.09906473236263597,0.07676506829551223,0.05414810323879771,0.016950201572778472,0.9939097110521409,0.10115598913293783,0.14786337310708839,True,8.239994213068682e-15,0.004358666686559338,False,60.0,0.21000991692752646,0.38482537631078745
0.15519430217403993,0.19551879007522605,0.0,0.0,1,0.0,1.0471975511965976,0.99355176614716,0.10357289470592833,0.08029963337974405,0.056587224190819206,0.01770377024794449,0.9933416436674363,0.10575492519020584,0.15459062781850774,True,9.519808404378746e-15,0.004360083382396765,False,60.0,0.21921241960257618,0.38897971579859
0.16195401728274195,0.2049348459529238,0.0,0.0,1,0.0,1.0471975511965976,0.9929766580095848,0.10808004006324089,0.08383836685173052,0.059023521506287785,0.018455387448977744,0.9927481858217886,0.11035241385231369,0.16131727580699604,True,1.0830244188349895e-14,0.0043615487629975955,False,60.0,0.22838305930741584,0.39316189028783244
0.16871373239144394,0.2144418350764804,0.0,0.0,1,0.0,1.0471975511965976,0.9923768885255864,0.11258608113474347,0.0873813798040435,0.061456926718644285,0.01920500495993281,0.9921293289124573,0.11494836252728288,0.16804331148262058,True,1.235462995967456e-14,0.00436306407476578,False,60.0,0.23752177036201438,0.397371867316566
0.17547344750014593,0.2240419595614159,0.0,0.0,1,0.0,1.0471975511965976,0.9917524454240042,0.11709093148593554,0.0909287854028593,0.06388737002588461,0.01995257382618656,0.9914850641588747,0.11954267945624979,0.17476872925493048,True,1.3974877197086123e-14,0.004364630610030011,False,60.0,0.24662848276065535,0.401609619720309
0.18223316260884792,0.2337374769661419,0.0,0.0,1,0.0,1.0471975511965976,0.9911033162556334,0.12159450557564053,0.09448069895508171,0.0663147802457838,0.02069804433125458,0.9908153825776174,0.12413527373729095,0.1814935235321201,True,1.5752805252508058e-14,0.004366249710227143,False,60.0,0.25570312188536815,0.40587512510849727
0.1889928777175499,0.2435307022607829,0.0,0.0,1,0.0,1.0471975511965976,0.9904294883683434,0.12609671878447704,0.09803723797665745,0.0687390847686172,0.021441365972532447,0.9901202749566915,0.12872605534836673,0.18821768871780709,True,1.7549022395034513e-14,0.004367922766466164,False,60.0,0.2647456080873237,0.41016836671556856
0.19575259282625193,0.2534240098838036,0.0,0.0,1,0.0,1.0471975511965976,0.9897309488811181,0.13059748744495206,0.10159852226536617,0.07116020950946947,0.022182487436592332,0.9893997318284937,0.13331493517351695,0.19494121921142799,True,1.9605581644974334e-14,0.00436965122409796,False,60.0,0.2737558564383903,0.4144893322277029
0.20251230793495392,0.26341983588019713,0.0,0.0,1,0.0,1.0471975511965976,0.9890076846571432,0.13509672887188856,0.105164673974383,0.07357807885744122,0.02292135657319572,0.9886537434421306,0.1379018250274061,0.20166410940501994,True,2.190986268992578e-14,0.004371436582704829,False,60.0,0.2827337762875862,0.418838014628927
0.2092720230436559,0.2735206801331518,0.0,0.0,1,0.0,1.0471975511965976,0.9882596822757787,0.13959436139419307,0.10873581768949223,0.07599261562355254,0.023657920368561944,0.9878822997345326,0.1424866376818189,0.20838635368160674,True,2.4220584640268215e-14,0.004373280399598419,False,60.0,0.29167927088499207,0.42321441211681504
0.2160317381523579,0.28372910869314455,0.0,0.0,1,0.0,1.0471975511965976,0.9874869280033659,0.14409030438790824,0.11231208050977444,0.07840374098703541,0.024392124917782435,0.9870853903003453,0.14706928689373713,0.2151079464145923,True,2.684496545556715e-14,0.004375184293062334,False,60.0,0.3005922370418391,0.4276185275675073
0.22279145326105992,0.2940477562044121,0.0,0.0,1,0.0,1.0471975511965976,0.9866894077629143,0.1485844783099781,0.11589359213013799,0.08081137443872702,0.025123915395973237,0.9862630043609356,0.15164968743277243,0.22182888196483824,True,2.9518847393397944e-14,0.0043771499435676505,False,60.0,0.3094725646593026,0.4320503691377115
0.22955116836976192,0.3044793284416541,0.0,0.0,1,0.0,1.0471975511965976,0.9858671071024723,0.15307680473372545,0.11948048492851739,0.08321543372327328,0.0258532360286713,0.9854151307318718,0.1562277551114336,0.22854915468046194,True,3.245618205345672e-14,0.004379179098410817,False,60.0,0.31832013637783485,0.4365099495751321
0.2363108834784639,0.3150266049547662,0.0,0.0,1,0.0,1.0471975511965976,0.985020011162269,0.1575672063851322,0.12307289405515964,0.08561583477819387,0.026580030060864533,0.984541757789428,0.16080340681477226,0.23526875889421806,True,3.566031181166066e-14,0.004381273573160911,False,60.0,0.32713482708871544,0.44099728666996635
0.2430705985871659,0.3256924418322472,0.0,0.0,1,0.0,1.0471975511965976,0.9841481046404805,0.1620556071805724,0.12667095752583027,0.08801249167082643,0.027304239724949192,0.9836428734356923,0.1653765605315984,0.2419876889216059,True,3.906010314165127e-14,0.004383435255314162,False,60.0,0.3359165034645149,0.44551240333234055
0.2498303136958679,0.33647977459263434,0.0,0.0,1,0.0,1.0471975511965976,0.9832513717574861,0.16654193226642378,0.13027481632010543,0.0904053165336872,0.02802580620775662,0.9827184650619347,0.16994713538857206,0.24870593906154925,True,4.268715716933738e-14,0.004385666109328224,False,60.0,0.3446650235990294,0.4500553266275763
0.25659002880456994,0.3473916211990391,0.0,0.0,1,0.0,1.0471975511965976,0.982329796218784,0.17102610805922122,0.133884614481018,0.09279421949551764,0.02874466961580562,0.981768519511151,0.1745150516822512,0.25542350359234123,True,4.643833995854913e-14,0.004387968177072587,False,60.0,0.3533802363915248,0.454626088809236
0.2633497439132719,0.3584310852186499,0.0,0.0,1,0.0,1.0471975511965976,0.9813833611761955,0.1755080622882125,0.13750049922123364,0.0951791086112062,0.02946076893972358,0.980793023038464,0.17908023091549052,0.26214037677216345,True,5.055891422493738e-14,0.0043903435845466495,False,60.0,0.3620619811381692,0.45922472645606666
0.2701094590219739,0.36960135912402664,0.0,0.0,1,0.0,1.0471975511965976,0.980412049187493,0.17998772403909233,0.14112262103233544,0.09755988978803168,0.03017404201704379,0.9797919612702137,0.18364259583364256,0.2688565528374109,True,5.485515793934215e-14,0.00439279454438923,False,60.0,0.3707100869919058,0.46385128055108327
0.2768691741306759,0.3809057277459994,0.0,0.0,1,0.0,1.0471975511965976,0.9794158421743473,0.1844650237992226,0.1447511337980816,0.0999364667085233,0.030884425493447415,0.9787653191615178,0.18820207046146598,0.2755720260000523,True,5.950786511817096e-14,0.004395323359406402,False,60.0,0.3793243723517523,0.4685057968971906
0.2836288892393779,0.39234757189592523,0.0,0.0,1,0.0,1.0471975511965976,0.9783947213782945,0.18893989350550158,0.14838619491480792,0.10230874075169943,0.031591854782946203,0.9777130809513883,0.19275858014449998,0.28228679044945354,True,1.1102230246251565e-16,0.004397932429892893,False,60.0,0.3879046444483202,0.4731883249000258
0.2903886043480799,0.4039303721483006,0.0,0.0,1,0.0,1.0471975511965976,0.977348667315041,0.1934122665928477,0.1520279654134154,0.10467661090877783,0.032296264025851694,0.9766352301169272,0.19731205158772352,0.2890008403480449,True,5.551115123125783e-17,0.004400624254216772,False,60.0,0.39645069859834015,0.4778989186405936
0.2971483194567819,0.4156577128138843,0.0,0.0,1,0.0,1.0471975511965976,0.9762776597265412,0.19788207804579014,0.15567661008969425,0.10703997369728427,0.03299758604557994,0.9755317493247025,0.20186241289963783,0.29571416983255844,True,1.249000902703301e-16,0.004403401437433404,False,60.0,0.40496231770778207,0.48263763592714287
0.30390803456548393,0.42753328609831376,0.0,0.0,1,0.0,1.0471975511965976,0.9751816775311027,0.2023492644514726,0.15933229763843426,0.10939872307042092,0.03369575230345613,0.9744026203805326,0.20640959363593253,0.3024267730123113,True,2.486410087150353e-16,0.004406266694484367,False,60.0,0.4134392715990032,0.48740453844548115
0.3106677496741859,0.43956089646557317,0.0,0.0,1,0.0,1.0471975511965976,0.9740606987712123,0.20681376405514879,0.16299520079418284,0.11175275032302717,0.03439069285179032,0.9732478241768563,0.21095352484594812,0.3091386439690003,True,2.220446049250313e-16,0.004409222856708972,False,60.0,0.4218813163816208,0.4921996914031994
0.3174274647828879,0.4517444652120019,0.0,0.0,1,0.0,1.0471975511965976,0.9729147005591124,0.21127551681758772,0.16666549647710222,0.11410194399278362,0.0350823362848315,0.9720673406381302,0.21549413911975615,0.3158497767547173,True,1.249000902703301e-16,0.004412272876483203,False,60.0,0.4302881937032435,0.49702316378001377
0.3241871798915899,0.464088035273027,0.0,0.0,1,0.0,1.0471975511965976,0.9717436590197694,0.21573446447559802,0.17034336594717037,0.116446189758305,0.035770609688045754,0.9708611486632086,0.2200313706395708,0.3225601653935211,True,1.249000902703301e-16,0.00441541983571171,False,60.0,0.438659630139637,0.5018750274495352
0.3309468950002919,0.47659577626367855,0.0,0.0,1,0.0,1.0471975511965976,0.970547549231407,0.2201905506044043,0.17402899496330354,0.11878537033146225,0.03645543858489846,0.9696292260657695,0.22456515523092013,0.32926980387966426,True,1.3877787807814457e-17,0.004418666950151775,False,60.0,0.44699533638372785,0.5067553574195519
0.3377066101089939,0.4892719897753027,0.0,0.0,1,0.0,1.0471975511965976,0.969326345163267,0.22464372068292943,0.17772257395024055,0.12111936534527938,0.03713674688150101,0.9683715495118753,0.2290954304167641,0.335978686177021,True,0.0,0.0044220175771117545,False,60.0,0.4552950064544408,0.5116642316877437
0.3444663252176959,0.5021211149457646,0.0,0.0,1,0.0,1.0471975511965976,0.9680800196103989,0.2290939221623271,0.18142429817408967,0.12344805123744529,0.03781445680909183,0.967088094454325,0.2336221354752831,0.3426868062206268,True,0.0,0.004425475224171872,False,60.0,0.4635583169665305,0.5166017305013642
0.35122604032639787,0.5151477343095565,0.0,0.0,1,0.0,1.0471975511965976,0.9668085441255687,0.2335411045368226,0.18513436792402443,0.12577130112730472,0.03848848886368506,0.9657788350646306,0.23814521149786913,0.3493941579150142,True,1.2412670766236366e-16,0.004429043554847034,False,60.0,0.4717849261998001,0.5215679366146284
0.35798575543509986,0.5283565799570749,0.0,0.0,1,0.0,1.0471975511965976,0.9655118889478312,0.23798521941831002,0.18885298870397568,0.12808898468817734,0.03915876174338278,0.9644437441613014,0.2426646014516292,0.3561007351355358,True,1.2412670766236366e-16,0.004432726398807246,False,60.0,0.4799744732664572,0.5265629346824096
0.3647454705438019,0.5417525400155965,0.0,0.0,1,0.0,1.0471975511965976,0.9641900229277338,0.2424262206141755,0.19258037143291004,0.13040096801348586,0.03982519228285823,0.9630827931348852,0.24718025024422652,0.36280653172925414,True,6.938893903907228e-17,0.004436527760355876,False,60.0,0.48812657720692143,0.5315868108401688
0.3715051856525039,0.5553406654699635,0.0,0.0,1,0.0,1.0471975511965976,0.9628429134490349,0.24686406420831505,0.19631673265360727,0.1327071134759888,0.040487695384758125,0.9616959518698098,0.2516921047905034,0.36951154151435417,True,2.8066088919804617e-16,0.004440451826760421,False,60.0,0.49624083596048674,0.5366396527273599
0.3782649007612059,0.5691261773525654,0.0,0.0,1,0.0,1.0471975511965976,0.9614705263465103,0.2512987086463816,0.2000622947526689,0.1350072795811149,0.041146183948256816,0.9602831886620307,0.25620011408371196,0.3762157582820406,True,5.721958498152797e-17,0.004444502979789356,False,60.0,0.5043168253992439,0.5417215488515192
0.3850246158699079,0.5831144743187405,0.0,0.0,1,0.0,1.0471975511965976,0.9600728258198313,0.25573011482470864,0.2038172861902983,0.1373013208127367,0.041800568794225605,0.9588444701329977,0.2607042292690505,0.3829191757972606,True,2.3055512673781017e-16,0.004448685805458113,False,60.0,0.5123540982444371,0.5468325883243469
0.3917843309786099,0.5973111406385073,0.0,0.0,1,0.0,1.0471975511965976,0.9586497743431107,0.26015824618375316,0.20758194174205977,0.13958908747194657,0.042450758587116603,0.957379761139122,0.26520440372161536,0.38962178780112294,True,2.0014830212433605e-16,0.004453005106350144,False,60.0,0.5203521829994473,0.5519728601920525
0.39854404608731187,0.6117219546233433,0.0,0.0,1,0.0,1.0471975511965976,0.9572013325701058,0.26458306880545285,0.21135650275104703,0.1418704255070232,0.043096659752979,0.9558890246773428,0.26970059312629147,0.3963235880110492,True,1.2719202621569003e-16,0.00445746591203081,False,60.0,0.5283105827047443,0.557142453403053
0.40530376119601386,0.6263528975293773,0.0,0.0,1,0.0,1.0471975511965976,0.9557274592344559,0.26900455151602765,0.21514121739444675,0.14414517633610768,0.0437381763939698,0.9543722217852677,0.2741927555637249,0.40302457012452425,True,1.249000902703301e-16,0.0044620734941339685,False,60.0,0.5362287737917876,0.5623414558907432
0.41206347630471585,0.6412101629562551,0.0,0.0,1,0.0,1.0471975511965976,0.9542281110450109,0.2734226659932763,0.2189363409620314,0.1464131766601115,0.04437521019857893,0.952829311436842,0.278680851598747,0.40972472782072183,True,3.379462171739212e-16,0.004466833378483318,False,60.0,0.5441062047559535,0.5675699542622257
0.41882319141341784,0.6563001667814587,0.0,0.0,1,0.0,1.0471975511965976,0.9527032425757694,0.27783738687929865,0.2227421361490162,0.14867425826629918,0.045007660347617176,0.9512602504326254,0.2831648443734477,0.41642405476293254,True,3.3766115072321297e-16,0.0044717513600529436,False,60.0,0.5519422947839757,0.5728280333256731
0.4255829065221199,0.671629557668735,0.0,0.0,1,0.0,1.0471975511965976,0.9511528061500264,0.2822486918991866,0.2265588733646766,0.1509282478222608,0.04563542341579793,0.9496649932841139,0.28764469970577244,0.42312254460273535,True,2.830524433501838e-16,0.00447683351952726,False,60.0,0.5597364323742916,0.5781157752529839
0.4323426216308219,0.6872052281828341,0.0,0.0,1,0.0,1.0471975511965976,0.949576751718583,0.2866565619853334,0.23038683105585145,0.1531749666585599,0.046258393268340574,0.9480434920924975,0.2921203861917895,0.4298201909827519,True,1.576213700060856e-16,0.004482086238793596,False,60.0,0.5674879737936245,0.5834332591487728
0.43910233673952387,0.7030343265611135,0.0,0.0,1,0.0,1.0471975511965976,0.9479750267314007,0.2910609814085401,0.23422629604836076,0.1554142305405831,0.04687646095264401,0.9463956964206408,0.29659187531432346,0.4365169875415879,True,2.5172027167143304e-16,0.004487516219961587,False,60.0,0.5751962415342826,0.5887805601612166
0.44586205184822586,0.7191242691805462,0.0,0.0,1,0.0,1.0471975511965976,0.946347576002501,0.2954619379156011,0.2380775639055637,0.1576458494277601,0.04748951458441488,0.9447215531586508,0.3010591415561027,0.4432129279177387,True,1.1188630228279524e-16,0.004493130503441578,False,60.0,0.5828605226121154,0.5941577489059195
0.45262176695692785,0.7354827537753885,0.0,0.0,1,0.0,1.0471975511965976,0.9446943415675075,0.29985942287435324,0.2419409393065806,0.15986962722017525,0.048097439228143024,0.9430210063820262,0.30552216251937736,0.44990800575489887,True,3.3306690738754696e-16,0.004498936488957492,False,60.0,0.5904800668125689,0.5995648906313494
0.45938148206562984,0.7521177734597827,0.0,0.0,1,0.0,1.0471975511965976,0.9430152625333381,0.304253431426685,0.2458167364454699,0.16208536149173042,0.04870011677156811,0.9412939972018763,0.3099809190524178,0.45660221470876844,True,2.618455766672135e-16,0.004504941958040691,False,60.0,0.5980540848804137,0.6050020441321015
0.46614119717433183,0.7690376316032445,0.0,0.0,1,0.0,1.0471975511965976,0.9413102749198523,0.30864396264904803,0.24970527945025608,0.16429284320754695,0.04929742579337425,0.939540463607794,0.314435395380485,0.46329554845117726,True,2.3551386880256624e-16,0.004511155095235247,False,60.0,0.6055817464475701,0.6104692613320611
0.4729009122830338,0.7862509576434085,0.0,0.0,1,0.0,1.0471975511965976,0.9395793114922498,0.3130310197229759,0.2536069028281545,0.1664918564274211,0.04988924142446382,0.937760340300663,0.3188855792473509,0.46998800068003943,True,3.554447978966673e-16,0.004517584516679987,False,60.0,0.6130621780885882,0.6159665856704885
0.4796606273917358,0.8037667238788304,0.0,0.0,1,0.0,1.0471975511965976,0.9378223015844331,0.31741461011379124,0.25752195193248145,0.16868217799079951,0.05047543520142538,0.9359535585175129,0.3233314620608555,0.47667956512470633,True,1.1102230246251565e-16,0.004524239293454772,False,60.0,0.6204944610038066,0.6214940515838657
0.48642034250043786,0.8215942633408692,0.0,0.0,1,0.0,1.0471975511965976,0.9360391709119296,0.3217947457603741,0.2614507834585102,0.17086357718529294,0.0510558749125781,0.9341200458452908,0.32777303904940513,0.48337023555638126,True,2.2887833992611187e-16,0.004531128983370142,False,60.0,0.6278776287707238,0.6270516829903885
0.49318005760913985,0.8397432888073579,0.0,0.0,1,0.0,1.0471975511965976,0.9342298413742566,0.32617144327497394,0.26539376596580655,0.1730358153950554,0.05163042443542435,0.9322597260248012,0.33221030942505797,0.49006000579628634,True,1.5700924586837752e-16,0.004538263659925444,False,60.0,0.6352106648096386,0.6326394923547892
0.49993977271784185,0.8582239130640806,0.0,0.0,1,0.0,1.0471975511965976,0.9323942308454366,0.33054472415537317,0.26935128043285117,0.1751986457298235,0.052198943565529184,0.9303725187422983,0.3366432765581426,0.4967488697282038,True,2.7194799110210365e-16,0.004545653948020653,False,60.0,0.6424924998573941,0.6382574789541557
0.5066994878265438,0.8770466704903106,0.0,0.0,1,0.0,1.0471975511965976,0.9305322529524771,0.33491461500839953,0.2733237208415811,0.177351812630659,0.05276128783556643,0.9284583394100383,0.34107194815897,0.5034368213078065,True,3.188872858294072e-16,0.0045533110570009925,False,60.0,0.6497220090825409,0.6439056279161258
0.5134592029352458,0.8962225400952654,0.0,0.0,1,0.0,1.0471975511965976,0.9286438168402613,0.33928114778754986,0.27731149479877926,0.17949505145335798,0.053317308324560275,0.9265170989327438,0.3454963364725363,0.5101238545766975,True,1.2412670766236366e-16,0.004561246821759718,False,60.0,0.6568980091927444,0.6495839084159819
0.5202189180439478,0.9157629701079142,0.0,0.0,1,0.0,1.0471975511965976,0.9267288269222864,0.34364436004453613,0.2813150241939618,0.18162808802621966,0.05386685145620251,0.9245487034603788,0.34991645848373865,0.516809963676384,True,1.5700924586837752e-16,0.004569473743527965,False,60.0,0.6640192552946549,0.6552922720268788
0.5269786331526498,0.9356799042498137,0.0,0.0,1,0.0,1.0471975511965976,0.9247871826160934,0.3480042951961061,0.2853347458972318,0.18375063818071785,0.05440975878559909,0.9225530541258569,0.35433233613476817,0.5234951428635487,True,3.608224830031759e-16,0.004578005034773606,False,60.0,0.6710844375506682,0.6610306509508987
0.5337383482613518,0.9559858098292602,0.0,0.0,1,0.0,1.0471975511965976,0.9228187780622448,0.3523610028072777,0.28937111250005393,0.18586240725303343,0.05494586677362533,0.9205300467665738,0.3587439965555558,0.5301793865267127,True,2.2887833992611187e-16,0.0045868546676335956,False,60.0,0.6780921776155545,0.6667989561237987
0.5404980633700538,0.976693707808048,0.0,0.0,1,0.0,1.0471975511965976,0.9208235018256098,0.35671453889220395,0.2934245931021029,0.18796308955419586,0.05547500654799078,0.9184795716285876,0.36315147230816314,0.5368626892042895,True,2.2887833992611187e-16,0.004596037426133494,False,60.0,0.6850410248299326,0.6725970752045682
0.5472577784787558,0.9978172050137191,0.0,0.0,1,0.0,1.0471975511965976,0.9188012365773961,0.3610649662345411,0.2974956741489341,0.19005236780704965,0.0559970036502077,0.9164015130514873,0.3675548016475074,0.5435450456061914,True,4.996003610813204e-16,0.004605568964030257,False,60.0,0.6919294522434487,0.6784248700648622
0.5540174935874578,1.0193705286647996,0.0,0.0,1,0.0,1.0471975511965976,0.9167518587569378,0.36541235472754396,0.3015848603212753,0.19212991254583361,0.0565116777670159,0.9142957491340437,0.37195402879626754,0.5502264506341248,True,2.3714374201337736e-16,0.004615465863835185,False,60.0,0.6987558522193826,0.6842821746989713
0.5607772086961598,1.041368563431307,0.0,0.0,1,0.0,1.0471975511965976,0.9146752382109409,0.36975678173720455,0.30569267548421,0.19419538147760326,0.05701884244565373,0.912162151376994,0.37634920423966156,0.556906899407467,True,2.3714374201337736e-16,0.00462574570552679,False,60.0,0.7055185319030168,0.690168792289456
0.5675369238048618,1.0638268912345654,0.0,0.0,1,0.0,1.0471975511965976,0.9125712378089892,0.3740983324887674,0.3098196636973549,0.19624841880054447,0.05751830479127825,0.9100005843029948,0.38074038503769225,0.5635863872891776,True,5.034405433428661e-16,0.004636427136872061,False,60.0,0.712215708269345,0.6960844924765526
0.5742966389135638,1.0867618340405714,0.0,0.0,1,0.0,1.0471975511965976,0.910439713033053,0.3784371004793276,0.3139663902928918,0.19828865447667893,0.05800986514541759,0.9078109050509149,0.3851276351583658,0.5702649099149883,True,2.3714374201337736e-16,0.004647529951927836,False,60.0,0.7188455028611217,0.7020290082495518
0.5810563540222659,1.1101904999139893,0.0,0.0,1,0.0,1.0471975511965976,0.9082805115389775,0.3827731879183866,0.31813344302631374,0.2003157034548497,0.05849331674389271,0.9055929629427244,0.3895110258328446,0.5769424632250562,True,2.3714374201337736e-16,0.0046590751755139735,False,60.0,0.7254059361400993,0.7080020326310816
0.5878160691309678,1.1341308326361763,0.0,0.0,1,0.0,1.0471975511965976,0.9060934726874644,0.3871067061990254,0.3223214333066857,0.2023291648402021,0.05896844535267795,0.9033465990202917,0.39389063593514834,0.5836190434995658,True,1.1443916996305594e-16,0.004671085155901315,False,60.0,0.7318949214748003,0.7140032149183884
0.5945757842396698,1.1586016652105233,0.0,0.0,1,0.0,1.0471975511965976,0.9038784270422344,0.39143777640166666,0.32653099751160486,0.2043286210048852,0.05943502887975876,0.9010716455503578,0.3982665523868681,0.5902946473962487,True,5.613217783960923e-16,0.004683583663987314,False,60.0,0.7383102586257688,0.7200321568588184
0.6013354993483718,1.1836227776333235,0.0,0.0,1,0.0,1.0471975511965976,0.9016351958321803,0.3957665298340561,0.3307627983960396,0.20631363663585334,0.05989283696126058,0.8987679254939308,0.40263887059105585,0.5969692719931535,True,3.3306690738754696e-16,0.004696596003509246,False,60.0,0.7446496268240904,0.7260884082096759
0.6080952144570738,1.2092149593270192,0.0,0.0,1,0.0,1.0471975511965976,0.8993635903747681,0.4000931086097378,0.3350175266011164,0.20828375771339938,0.060341630519567716,0.8964352519380819,0.40700769489570343,0.6036429148340835,True,8.996683670114547e-13,0.00471014912898148,False,60.0,0.750910577271606,0.7321714621558845
0.6148549295657758,1.2354000767029352,0.0,0.0,1,0.0,1.0471975511965976,0.8970634114568058,0.40441766626940007,0.3392959022736009,0.21023851041442676,0.06078116129084587,0.8940734274860397,0.41137313909100937,0.6103155739788736,True,9.37064893515093e-13,0.004724271776261556,False,60.0,0.7570905250865572,0.7382807502426645
0.6216146446744778,1.2622011463509082,0.0,0.0,1,0.0,1.0471975511965976,0.894734448669067,0.4087403684482431,0.34359867680503403,0.2121773999351579,0.061211171320411664,0.8916822436016947,0.41573532694349113,0.6169872480606036,True,9.746892336632432e-13,0.004738994605132806,False,60.0,0.7631867407360831,0.7444156365230863
0.6283743597831798,1.289642414419271,0.0,0.0,1,0.0,1.0471975511965976,0.8923764796905891,0.41306139359348437,0.34792663470014584,0.21409990922273262,0.061631392421495124,0.8892614799059548,0.42009439276760385,0.6236579363443735,True,1.0142692471744486e-12,0.004754350352726169,False,60.0,0.7691963406142592,0.7505754118347052
0.6351340748918818,1.317749442828908,0.0,0.0,1,0.0,1.0471975511965976,0.8899892695175887,0.4173809337374951,0.35228059558915165,0.21600549761041385,0.06204154559563421,0.8868109034183601,0.4244504820420925,0.6303276387951997,True,1.0548743277793576e-12,0.004770374005517193,False,60.0,0.7751162770304998,0.7567592870057036
0.6418937900005838,1.346549203023434,0.0,0.0,1,0.0,1.0471975511965976,0.8875725696319762,0.4216991953313274,0.35666141639593335,0.21789359934577404,0.06244134041063799,0.8843302677399051,0.42880375207326654,0.6369963561523454,True,1.0960640645367507e-12,0.004787102985972369,False,60.0,0.7809433273852907,0.7629663854878423
0.6486535051092858,1.3760701780401292,0.0,0.0,1,0.0,1.0471975511965976,0.8851261171039904,0.42601640014378184,0.36106999367549897,0.2197636220010821,0.06283047433222129,0.8818193121722578,0.43315437270826074,0.6436640900088024,True,1.1384909289976093e-12,0.0048045773560422955,False,60.0,0.7866740823732787,0.7691957356559291
0.6554132202179878,1.4063424738162944,0.0,0.0,1,0.0,1.0471975511965976,0.8826496336218024,0.43033278623390103,0.3655072661405294,0.2216149447558406,0.06320863200535283,0.879277760765296,0.43750252710648085,0.6503308429017229,True,1.1819525986724736e-12,0.004822840044719734,False,60.0,0.7923049333456559,0.7754462619131242
0.6621729353266897,1.4373979407219741,0.0,0.0,1,0.0,1.0471975511965976,0.8801428244413608,0.4346486090030676,0.36997421739305336,0.22344691653759222,0.06357548448034556,0.8767053212873549,0.4418484125723031,0.6569966184109911,True,1.225167424872391e-12,0.004841937095829285,False,60.0,0.7978320585773481,0.7817167751117545
0.6689326504353917,1.4692703064555424,0.0,0.0,1,0.0,1.0471975511965976,0.8776053772483721,0.438964142334862,0.3744718788820629,0.22525885400675916,0.06393068837844348,0.8741016841103202,0.4461922414553776,0.6636614212672656,True,1.2707338239562493e-12,0.004861917941627006,False,60.0,0.8032514083500308,0.7880059621391264
0.6756923655440937,1.501995321588771,0.0,0.0,1,0.0,1.0471975511965976,0.875036960923286,0.44327967983189376,0.37900133311054385,0.22705003936960816,0.06427388499106099,0.8714665210006516,0.45053424212577964,0.670325257471213,True,1.3162586626627348e-12,0.004882835705499474,False,60.0,0.8085586887605146,0.7943123744722145
0.6824520806527957,1.5356109192331802,0.0,0.0,1,0.0,1.0471975511965976,0.872437224198605,0.4475955361607536,0.3835637171200528,0.22881971800213763,0.06460469930626234,0.8687994838052764,0.45487466003381155,0.6769881344284527,True,1.3630963288011302e-12,0.004904747539251816,False,60.0,0.8137493442613466,0.800634415110359
0.6892117957614977,1.5701573904427255,0.0,0.0,1,0.0,1.0471975511965976,0.8698057941982782,0.4519120485141868,0.38816022627669344,0.23056709586245278,0.06492273895471902,0.8661002030244541,0.4592137588580149,0.6836500610938653,True,1.4103596189307416e-12,0.004927714990925411,False,60.0,0.818818538460684,0.8069703249183909
0.6959715108701997,1.6056775772766885,0.0,0.0,1,0.0,1.0471975511965976,0.8671422748449398,0.4562295782059823,0.3927921183972045,0.23229133667103274,0.06522759306734355,0.8633682862558313,0.46355182175677095,0.6903110481355808,True,1.458411063159814e-12,0.0049518044198058895,False,60.0,0.8237611333862928,0.8133181669378193
0.7027312259789018,1.6422170856454326,0.0,0.0,1,0.0,1.0471975511965976,0.864446245121196,0.4605485124116349,0.3974607182488109,0.23399155883158523,0.06551883103505202,0.8606033164977194,0.46788915273115617,0.6969711081154482,True,1.506175041139776e-12,0.004977087453871789,False,60.0,0.8285716668201819,0.8196758092583448
0.7094909410876038,1.679824520398994,0.0,0.0,1,0.0,1.0471975511965976,0.8617172571682982,0.4648692660715738,0.4021674224654438,0.2356668320633796,0.0657960011602599,0.8578048502954361,0.47222607811209283,0.7036302556890832,True,1.5542862830431883e-12,0.005003641500182069,False,60.0,0.8332443275435136,0.8260409061088969
